id,name,status,first_air_date,episode_run_time,overview,vote_average,vote_count,genres,keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,networks,created_by,last_episode_to_air,Cast_Summary,Crew_Summary,Video_Summary,source_series_name
136735,Let the Right One In,Canceled,2022-10-09,60,"Mark and his 12-year-old daughter’s lives were changed forever 10 years earlier when she was turned into a vampire. Locked in at age 12, perhaps forever, Eleanor lives a closed-in life, able to go out only at night, while her father does his best to provide her with the minimal amount of human blood she needs to stay alive.",7.3,99,"Drama, Sci-Fi & Fantasy","new york city, based on novel or book, vampire",Let the Right One In,/aRsmGF1AVuMY26ArRxMpKJ8S8NL.jpg,/5JdF29QhzAa7RkMzsJ1vrr9Y0xX.jpg,5.1886,en,Scripted,10,1,https://www.sho.com/let-the-right-one-in,Showtime,Andrew Hinderaker,What's Done in the Dark,"Madison Taylor Baez, Ian Foreman, Demián Bichir, Anika Noni Rose, Grace Gummer","Seith Mann (Executive Producer), Demián Bichir (Producer), Andrew Hinderaker (Executive Producer)",Official Trailer,let the right one in
67116,Lethal Weapon,Canceled,2016-09-21,43,A slightly unhinged former Navy SEAL lands a job as a police officer in Los Angeles where he's partnered with a veteran detective trying to keep maintain a low stress level in his life.,7.3,765,"Action & Adventure, Crime, Drama, Comedy","los angeles, california, police detective, based on movie, buddy cop, lapd, procedural",Lethal Weapon,/grGOtTZ0OfNQoWnNtdJOiY1LB8e.jpg,/yqZ5ACKeNJ30mylUEzvtWZu4pGU.jpg,45.6722,en,Scripted,55,3,http://www.fox.com/lethal-weapon,FOX,Matthew Miller,The Spy Who Loved Me,"Damon Wayans, Seann William Scott, Keesha Sharp, Kevin Rahm, Johnathan Fernandez",,Official Trailer | LETHAL WEAPON,lethal weapon
40312,Level Up,Canceled,2012-01-24,65,"Level Up was a live-action television series that is broadcast on Cartoon Network. A film with the same title, which served as a pilot for the series, premiered on November 23, 2011. The series premiered on Tuesday, January 24, 2012, at 8 p.m. ET/PT. The series later ended on February 19, 2013.It is one of the only Cartoon Network shows outside of Adult Swim to have the U.S. rating of TV-PG-V. Its rating in Canada for most episodes is ""G"", or else ""PG"".",2.3,7,"Sci-Fi & Fantasy, Mystery, Comedy",level up,Level Up,/aG14Y7pGir5EJoE0IHoVC65rpn8.jpg,,11.5673,en,Scripted,35,2,,Cartoon Network,,War Hammer Time,"Aimee Carrero, Gaelan Connell, Lonny Ross, Chelah Horsdal, Connor Del Rio",,,level up
13967,LIAR GAME,Ended,2007-04-14,43,"Nao Kanzaki is a college student who is known for her honesty and naivete. One day, she receives a black postcard indicating that she has been selected to participate in the ""Liar Game Tournament"". Along with the postcard is a box with 100 million yen. The goal of the first round of the game is to trick the other player out of their hundred million yen. At the end, the winner would get to keep the hundred million earned, and the loser owes the LGT 100 million yen, which ""will be collected by any means and at all costs"".",7.811,61,"Drama, Crime","japan, secret organization, friendship, genius, psychopath, revenge, deception, betrayal, debt, scam, based on manga, game, ex-con, lying, mind game, drastic change of life, strategy game, mind games, intellectual game, cheat each other, deceive, chance to make big bucks",Liar Game,/oSaZVSF5exQKXHIDotbTqA8ZntJ.jpg,/c7STUe6K17OcQLpzFBgSC5nhj8y.jpg,14.2222,ja,Scripted,22,2,https://www.fujicreative.co.jp/for_buyers/more_info/tabid/106/pdid/193/Default.aspx,Fuji TV,,Forbidden last round,"Shota Matsuda, Erika Toda, Michiko Kichise, Rinko Kikuchi, Kosuke Suzuki","Yasutaka Nakata (Songs), Yasutaka Nakata (Theme Song Performance), Yasutaka Nakata (Lyricist)",,liar game
20598,White Lies,Ended,1997-10-27,25,"Vita lögner is a Swedish soap opera that aired on TV3,. The plot focused on the social life of the hospital staff and families in the fictional town of Strömsvik.Vita lögner was TV3's first big soap opera hit after Kanal5 bought Vänner och fiender from them in 1997. Many big stars in Sweden have done roles in the show, among them Alexander Skarsgård, Petra Hultgren, Anna Järphammar and Maud Adams. Charlotte Perrelli had a bigger role as Milla Svensson during 1997-1998.It was after Kanal5 bought the rights to Vänner och fiender and TV3 saw what a huge success the show was for the channel that they decided to produce Vita lögner to compete over the same time slot.",6.0,3,Soap,,Vita lögner,,,28.3211,sv,Scripted,619,7,,TV3,,"Season 7, Episode 83","Henrik Schyffert, Alexander Skarsgård, Charlotte Perrelli, Per Oscarsson, Maud Adams",,,lies of lies
3797,Life,Canceled,2007-09-26,45,"Complex, offbeat Detective Charlie Crews returns to the force after serving time in prison for a crime he didn’t commit. Crews’ new lease on life has provided him with a Zen-like outlook, peace of mind and no need for vengeance, an attitude which can be challenging to maintain when someone he cares about is threatened — or when he is investigating the mystery surrounding the murder he was falsely accused of.",7.7,242,"Drama, Mystery, Crime","zen, framed, police detective, ex-con, murder investigation, lapd, zen buddhism",Life,/4zTDeRJxdMqH3Si2fIZjQi44k17.jpg,/5Ecv4eIWDBeOPqcA9iWb04NCsmr.jpg,32.809,en,Scripted,32,2,http://www.nbc.com/Life,NBC,Rand Ravich,One,"Damian Lewis, Sarah Shahi, Brent Sexton, Donal Logue, Adam Arkin","Scott P. Murphy (Production Design), Sheridan Thayer (Co-Producer), Michael Kewley (Producer)",Life: Series 1 DVD Trailer,life
3725,Life on Mars,Ended,2008-10-09,0,"After a car crash, police detective Sam Tyler mysteriously finds himself transported back to 1973 and still working as a detective.",6.505,93,"Mystery, Drama, Sci-Fi & Fantasy","1970s, time travel, police, remake, police detective, nypd",Life on Mars,/opP6O99cWRZ9tfdPaLsWefbcPRs.jpg,/4VPsgDQGhHJjKKRI9uaKhWwGNOp.jpg,9.1387,en,Scripted,17,1,http://abc.go.com/primetime/lifeonmars/index?pn=index,ABC,"Ashley Pharoah, Matthew Graham, Tony Jordan",Life is a Rock,"Jason O'Mara, Harvey Keitel, Gretchen Mol, Michael Imperioli, Jonathan Murphy",,,life on mars
128002,Light on Me,Ended,2021-06-29,26,A high school loner who has difficulty making new friends joins the school's student council to meet new people — but discovers that making friends may be harder than it seems.,7.865,37,Drama,"love triangle, high school, first love, lgbt, boys' school, school club, gay romance, secret crush, boys' love (bl), youth",새빛남고 학생회,/cDaMMSuaTrD5hrbbHvwyD2CPY4Z.jpg,/ppGd2gNZgISpgIdJfsMG4DzXGu3.jpg,4.501,ko,Scripted,16,1,,watcha,,Episode 16,"Lee Sae-on, Kang You-seok, Choe Chan-yi, Go Woo-jin, Lee Ki-hyun","Lee Yoo Yeon (Director), Lee Ji Eum (Screenplay)","LIGHT ON ME - OFFICIAL TRAILER | Korean Drama | Lee Sae On, Kang You Seok",light on me
115996,Limitless with Chris Hemsworth,Ended,2022-11-16,0,"Chris is on a mission to live better for longer. With the help of top scientists, he takes on six epic challenges to test mind and body to the max.",8.1,42,"Documentary, Action & Adventure","human body, miniseries, mountain cabin, extreme",Limitless with Chris Hemsworth,/mGrgY9FoZiJcwklEiEzyWD2DST1.jpg,/adVigIYtKyV2wEnvJgO9F8dIv6V.jpg,16.7506,en,Miniseries,6,1,https://www.disneyplus.com/series/limitless-with-chris-hemsworth/2wow8Otyubmk,Disney+,Darren Aronofsky,Acceptance,Chris Hemsworth,"Ari Handel (Executive Producer), Ruth Shurman (Co-Executive Producer), Darren Aronofsky (Executive Producer)",A Look Inside Limitless,limitless with chris hemsworth
155231,"Link: Eat, Love, Kill",Ended,2022-06-06,65,"Eun Gye-hoon, a famous chef, opens a restaurant in a town he lived when he was a little kid. In the past, he had a twin sister. But after a traumatic incident tat the hometown, the family lost her. He used to have a strong emotional link to his sister, able to synchronize with any kinds of feelings she was having. When Noh Da-hyun, a young woman in need of help, visits him one day, Gye-hoon starts to feel that strong link again.",7.7,118,"Drama, Mystery",romance,"링크: 먹고, 사랑하라, 죽이게",/lyQQFIbDsdSBYpxG2EcS7gGEZ5j.jpg,/nNB8ST1cCslJLPI9Uhn5uVht2Dd.jpg,18.6583,ko,Scripted,16,1,http://program.tving.com/tvn/eatlovekill,tvN,Hong Jong-chan,"Eat, Love, Kill","Yeo Jin-goo, Mun Ka-young, Ye Su-jeong, Kim Ji-young, Lee Suk-hyeong","Kwon Ki-young (Writer), Hong Jong-chan (Director), Jang Jung-do (Executive Producer)","Link: Eat, Love, Kill (2022) Kdrama Official Trailer | Moon Ga Young, Yeo Jin Goo",link eat love kill
95839,Lisey's Story,Ended,2021-06-04,0,This terrifying thriller follows widow Lisey Landon as a series of disturbing events revives memories of her marriage to author Scott Landon and the darkness that plagued him.,5.923,117,"Mystery, Drama, Sci-Fi & Fantasy",based on novel or book,Lisey's Story,/ge0Lk0fDBoFNGdtBXnIEaonyfTW.jpg,/wl0DQUT90o3e9gXHEeB5iyK05jb.jpg,15.3719,en,Miniseries,8,1,https://tv.apple.com/show/umc.cmc.34uwnqvp7211b9fl3vb25vled,Apple TV+,Stephen King,Lisey's Story,"Julianne Moore, Clive Owen, Jennifer Jason Leigh, Dane DeHaan, Joan Allen","Ben Stephenson (Executive Producer), Stephen King (Executive Producer), J.J. Abrams (Executive Producer)",Official Trailer,liseys story
125392,Little Demon,Canceled,2022-08-25,0,"13 years after being impregnated by Satan, a reluctant mother, Laura, and her Antichrist daughter, Chrissy, attempt to live an ordinary life in Delaware, but are constantly thwarted by monstrous forces, including Satan, who yearns for custody of his daughter's soul.",7.56,91,"Animation, Comedy","anti-christ, satan, teenage girl, demon, adult animation, family comedy",Little Demon,/2lyFPOe6JScMBiLQuMtf3pPZxAu.jpg,/A7pq4B0uCPCLvk1EPFKQgJZQoVG.jpg,18.9563,en,Scripted,10,1,https://www.fxnetworks.com/shows/little-demon,FXX,"Kieran Valla, Seth Kirschner, Darcy Fowler",Village of the Found,"Aubrey Plaza, Lucy DeVito, Danny DeVito","Kieran Valla (Executive Producer), Steve Levy (Producer), Dan Harmon (Executive Producer)",,little demon
90257,Little Fires Everywhere,Ended,2020-03-18,60,"The intertwined fates of the picture-perfect Richardson family and an enigmatic mother and daughter who upend their lives. Explore the weight of secrets, the nature of art and identity, the ferocious pull of motherhood – and the danger in believing that following the rules can avert disaster.",7.589,361,Drama,"based on novel or book, single mother, family, motherhood, interracial adoption, neighborhood, 1990s, abandoned baby, mother daughter relationship, small town america",Little Fires Everywhere,/7EQQMl0mp8L0hMxAUZNfoCh1Tkb.jpg,/tjPVwNdFqNrbclaXdZYeCpPD2Xi.jpg,14.8818,en,Miniseries,8,1,https://www.hulu.com/series/little-fires-everywhere-bce24897-1a74-48a3-95e8-6cdd530dde4c,Hulu,Liz Tigelaar,Find a Way,"Kerry Washington, Reese Witherspoon, Joshua Jackson, Rosemarie DeWitt, Jade Pettyjohn","Reese Witherspoon (Executive Producer), Isabella Summers (Music), Mark Isham (Original Music Composer)",Little Fires Everywhere - Trailer (Official) • A Hulu Original,little fires everywhere
103783,Little Voice,Canceled,2020-07-10,30,"Meet Bess King, a uniquely talented performer struggling to fulfill her dreams while handling rejection, dating drama, and family issues. This is a story about finding your authentic voice—and the courage to use it.",7.3,52,"Drama, Comedy","musical, coming of age",Little Voice,/vxzWAyNw7T7r7a6aQdPe2bahMPh.jpg,/5DDjOLBC8nSLiv3JNS61WaoaukL.jpg,10.7771,en,Scripted,9,1,https://tv.apple.com/show/little-voice/umc.cmc.4x932osv992wjjdq7ce12za2r,Apple TV+,"Sara Bareilles, Jessie Nelson",Sing What I Can't Say,"Brittany O'Grady, Kevin Valdez, Shalini Bathina, Sean Teale, Colton Ryan","J.J. Abrams (Executive Producer), Sara Bareilles (Executive Producer), Jessie Nelson (Executive Producer)",Meet Louie,little voice
24924,Little Women,Ended,2004-04-24,60,"Korean drama saga which follows four sisters as they grow from little women to adults showing their family life, career choices and introduces the men they would love.",8.0,1,"Drama, Family",,작은 아씨들,/sNFmZMMjghrCqxrK4JIZAvU31Ks.jpg,/xjnEgvdSKh7gskDNs4TEKsMbvYq.jpg,9.3838,ko,Scripted,57,1,,SBS,,Episode 57,"Lee Wan, Park Eun-hye, Park Ye-jin, Lim Chae-mu, Yu Seon","Kim Hyung-sik (Director), Ko Heung-sik (Director), Ha Chung Ok (Writer)",,little women
97010,Living Among the Rich,Ended,2011-12-05,30,"Ji-Eun is thrilled to hear that her mother Hye-Ja is moving to Cheongdam neighborhood. Hye-Ja & Ji-Eun lived in the suburbs for thier whole life. Ji-Eun dreams of living a luxurious life, but her reality is quite different. The house they move into is on the 2nd story of a building which looks like it will collapse. The first floor of the building is a comic book shop and the second floor is a lodging house. Their building is located between luxurious buildings in Cheongdam neighborhood.",9.0,2,Family,,청담동 살아요,/7d4HhXb0B9UGnEKWqF8aTHBYZ3Y.jpg,/nEXXXzCAcploF1Xe1aoQkxKuROw.jpg,36.0368,ko,Scripted,170,1,,JTBC,Kim Sok-yun,Episode 170,"Kim Hye-ja, Oh Ji-eun, Hyun Woo, Lee Sang-yeob, Lee Bo-hee","Kim Soo-jin (Writer), Park Hae-young (Writer), Kim Sok-yun (Director)",,live on
81532,Living with Yourself,Ended,2019-10-18,25,"Burned out on life, Miles undergoes a strange procedure at a strip mall spa -- and wakes to find he's been replaced by a better version of himself.",6.725,318,"Comedy, Drama","depression, married couple, dark comedy, human clone, introspective",Living with Yourself,/fLo2TqZ4UHHZU0UJbhi3lraCJNu.jpg,/vcMM8SIxcm4cOpK03qmb8gEVXjq.jpg,12.9007,en,Scripted,8,1,https://www.netflix.com/title/80178724,Netflix,Timothy Greenberg,Nice Knowing You,"Paul Rudd, Aisling Bea, Ali Akbar Sepahi","Paul Rudd (Executive Producer), Valerie Faris (Executive Producer), Jeffrey Blitz (Executive Producer)",LIVING WITH YOURSELF Trailer (2019) Netflix,living with yourself
213241,Lockwood & Co.,Canceled,2023-01-27,43,A girl with extraordinary psychic abilities joins two gifted teen boys at a small ghost-hunting agency to fight the many deadly spirits haunting London.,7.7,273,Sci-Fi & Fantasy,"london, england, grave, psychic power, ghost hunting, macabre, mysterious, young adult, thoughtful, somber, introspective, suspenseful, amused, dignified, gloomy",Lockwood & Co.,/lxWSGo8D6MbFbQmM9tqhbaG80TP.jpg,/t65wB2iajohomOYqcQVwjBFebHh.jpg,19.4384,en,Scripted,8,1,https://www.netflix.com/title/81116060/,Netflix,Joe Cornish,Not the Eternal,"Ruby Stokes, Cameron Chapman, Ali Hadji-Heshmati, Ivanno Jeremiah","Jonathan Stroud (Novel), Joe Cornish (Executive Producer), Rachael Prior (Executive Producer)",Lockwood & Co. | Behind The Hauntings | Netflix,lockwood and co
43901,Longmire,Ended,2012-06-03,45,A Wyoming sheriff rebuilds his life and career following the death of his wife. Based on the “Walt Longmire” series of mystery novels written by best-selling author Craig Johnson.,7.675,306,"Western, Crime, Drama","wyoming, usa, small town, small town sheriff, tuff, russia",Longmire,/yrdt5lscyJ5j5GSbhl99x3SRN66.jpg,/nh3n0jQeS0FgWH84kzyc8q5yLEp.jpg,38.0463,en,Scripted,63,6,https://www.netflix.com/title/70269479,"A&E, Netflix","John Coveny, Hunt Baldwin",Goodbye Is Always Implied,"Robert Taylor, Katee Sackhoff, Lou Diamond Phillips, Cassidy Freeman, Adam Bartley",,Longmire - Season 1 - Promo,longmire
88640,Looking for Alaska,Ended,2019-10-19,50,"Miles enrolls in a new boarding school seeking adventure. There, he befriends a group of quirky students led by the captivating and troubled Alaska. As they pull pranks and explore dark secrets, a night of celebration takes a tragic turn, forcing the group to grapple with loss and the complexities of growing up.",7.893,591,Drama,"boarding school, based on young adult novel",Looking for Alaska,/9Sf2xUDLU0gyJfwDvmXhIqIzgrj.jpg,/Ah7762FWHdQYHUnbCwAzPFHsgOs.jpg,18.7736,en,Miniseries,8,1,https://www.hulu.com/series/looking-for-alaska-de237b2b-f39a-437a-ab5c-610c50298c20,Hulu,"Josh Schwartz, Kendall Rogers","""It's Very Beautiful Over There""","Charlie Plummer, Kristine Froseth, Denny Love, Jay Lee, Sofia Vassilieva","Lis Rowinski (Co-Executive Producer), Stephanie Savage (Executive Producer), Matthew Simonelli (Costume Design)",Looking for Alaska - Teaser (Official) • A Hulu Original,looking for alaska
102321,Looney Tunes Cartoons,Ended,2020-05-27,0,"A series of short form cartoons starring the iconic and beloved Looney Tunes characters. Bugs Bunny, Daffy Duck, Porky Pig and other marquee Looney Tunes characters are featured in their classic pairings in simple, gag-driven and visually vibrant stories.",7.738,267,"Animation, Comedy, Family","duck, wolf, bunny, pig, turtle, cartoon, slapstick comedy, dog, family, animals, polecat, vulture, bip bip, animation, granny",Looney Tunes Cartoons,/2pDQfZMJq95hckoaez9ou93Hmqy.jpg,/kxHkP4YnRIWEcW08CpCRqnxiMSH.jpg,60.1405,en,Scripted,231,6,https://www.max.com/shows/e90f1b95-4825-4f3d-bbe2-4cbc82dc7229,"HBO Max, Max",,Daffy in Wackyland,"Eric Bauza, Jeff Bergman, Bob Bergen, Fred Tatasciore, Paul Julian","Peter Browngardt (Executive Producer), Sam Register (Executive Producer), Rebecca Palatnik (Producer)",Looney Tunes Cartoons | Official Trailer | HBO Max,looney tunes cartoons
4607,Lost,Ended,2004-09-22,0,"Stripped of everything, the survivors of a horrific plane crash  must work together to stay alive. But the island holds many secrets.",7.942,4603,"Mystery, Action & Adventure, Drama","island, airplane crash, uncharted",Lost,/og6S0aTZU6YUJAbqxeKjCa3kY1E.jpg,/yUOFocKDW7MCC5isx4FK8A68QFp.jpg,142.5803,en,Scripted,118,6,http://abc.go.com/shows/lost,ABC,"J.J. Abrams, Damon Lindelof, Jeffrey Lieber",The End,"Matthew Fox, Evangeline Lilly, Terry O'Quinn, Josh Holloway, Michael Emerson","Ra’uf Glasgow (Producer), Jeff Pinkner (Executive Producer), Jean Higgins (Producer)",Lost Trailer (First Season),lost
32962,Louie,Ended,2010-06-29,0,Louis C.K. stars as a fictionalized version of himself; a comedian and newly divorced father raising his two daughters in New York City.,7.773,530,"Comedy, Drama","new york city, single parent, stand-up comedy, dark comedy, single father, dramedy, satirical, cringe comedy, absurd, hilarious, farcical, ridiculous, wry",Louie,/ubWj0BLRV1UDP8ELnTr2is2Wl0Y.jpg,/afyjB6cwJnTbo0OmnrGTl1V1pNt.jpg,23.2632,en,Scripted,61,5,,FX,Louis C.K.,The Road (2),"Louis C.K., Pamela Adlon, Hadley Delany, Ursula Parker","Amy Beth Silver (Production Design), Louis C.K. (Executive Producer), Dave Becky (Executive Producer)",Louie - Trailer,louie
100897,Love 101,Ended,2020-04-24,45,"While trying to make their teacher fall for a basketball coach, four misfits and a model student find friendship, love and the courage to be themselves.",7.8,182,"Comedy, Drama","friendship, love, misfit, romance, matchmaking, school, drunk, teenage romance, 1990s",Aşk 101,/4OOhHLZeTtNji4V6ZRYHQSvjlZc.jpg,/uxxr14xvFgpGDdTAoLJJFsAZYSB.jpg,11.7844,tr,Scripted,16,2,https://www.netflix.com/title/81080697,Netflix,Meriç Acemi,Episode 8,"Alina Boz, Mert Yazıcıoğlu, Kubilay Aka, Selahattin Paşalı, İpek Filiz Yazıcı","Marios Takoushis (Music), Vedat Özdemir (Cinematography), Kerem Çatay (Producer)",Official Trailer,love 101
90736,Love Affairs in the Afternoon,Ended,2019-07-05,60,Son Ji Eun moves to a small city due to her husband's new job as a civil servant. She works part-time at a mart. Son Ji Eun is quiet and sincere. Her life in the small city becomes boring. Son Ji Eun's life is shaken by Yoon Jung Woo. Yoon Jung Woo is a biology teacher at a local school.,5.1,18,Drama,"infidelity, married couple, teacher",평일 오후 세시의 연인,/yqAZ3IrceA2eITPVpVkBq1CNBeP.jpg,/qDZ42Dd7bA6PL6cgpYDzOoAyuYX.jpg,14.6453,ko,Scripted,16,1,http://www.ichannela.com/program/template/program_refinement.do?cateCode=0502&subCateCode=050216&pgm_id=WPG2190068D,Channel A,,Episode 16,"Lee Sang-yeob, Park Ha-seon, Ye Ji-won, Cho Dong-hyuk, Jung Sang-hoon","Kim Jung-min (Director), Yumiko Inoue (Original Story), Yoo So-jeong (Teleplay)",,love affairs in the afternoon
89641,Love Alarm,Ended,2019-08-22,50,"Love Alarm is an app that tells you if someone within a 10-meter radius has a crush on you. It quickly becomes a social phenomenon. While everyone talks about it and uses it to test their love and popularity, Jojo is one of the few people who have yet to download the app. However, she soon faces a love triangle situation between Sun-oh whom she starts to have feelings for, and Hye-young, who has had a huge crush on her.",8.267,2008,"Drama, Sci-Fi & Fantasy","love triangle, technology, friendship, high school, love, matchmaking, teen drama, based on webcomic or webtoon",좋아하면 울리는,/hQ8Hobo1RpYuZVQJQOCycNMHAG.jpg,/mXouvrZbn8YpZMURGvw30QK8qfo.jpg,22.6046,ko,Scripted,14,2,https://www.netflix.com/title/80168068,Netflix,Yu Bo-ra,Episode 6,"Kim So-hyun, Jung Ga-ram, Song Kang, Go Min-si, Lee Jae-eung","Cha Yeon-su (Writer), Kim Seo-hee (Writer), Kim Jin-woo (Director)",[Behind the Scenes] Song Kang and Jung Ga-ram look after Kim So-hyun | Love Alarm [ENG SUB],love alarm
40967,Love Life,Ended,2012-03-15,46,"A story set in a blue collar world, about love, romance, family, and babies. When a man returns from his travels abroad he is shocked to discover that his ex-girlfriend and love of his life is carrying another man's baby.",6.0,3,Drama,,Love Life,/jy8IIggE9JklccktfR9KHnqBXBz.jpg,/oTjFbpEtyMF8Q1oXDzOn1g96AOr.jpg,0.3963,en,Scripted,3,1,,ITV1,Bill Gallagher,Episode 3,"Robert James-Collier, Sophie Thompson, Andrea Lowe, Kieran O'Brien, Alexander Armstrong",John William Turner (Third Assistant Director),,love life
225492,Love Mate,Ended,2023-05-04,21,"Ha-ram, a new hire at a production company, falls in love with his team leader Yi-joon, at first sight. Ha-ram, who is used to getting all the attention, is surprised to find out that Yi-joon is not easily swayed.",7.3,10,"Drama, Comedy","love at first sight, romance, workplace romance, gay romance, boys' love (bl)",러브 메이트,/eUATlIF2zlmj28zH5jkag20e0sX.jpg,/jFLDX8VW0ddCPsHQIWRHoxdIQK4.jpg,4.7221,ko,Scripted,8,1,,Heavenly,,Episode 8,"Cho Han-gyeol, Cho Hyun-min, Lee Sae-bom, Lee Chan-woo",So Joon-moon (Director),Love Mate | Official Trailer | This production company leader is about to be love struck!,love mate
137094,Love to Hate You,Ended,2023-02-10,54,"For an attorney who despises losing to men and an A-list actor who distrusts women, love means nothing — until they're forced to date each other.",8.2,107,"Drama, Comedy","romcom, romance, opposites attract, enemies to lovers",연애대전,/ifOXQyDvpVnZvKq7pR8fujtbeQk.jpg,/ur7Z7E6t1B6fWMreXNMpsUTcBGX.jpg,18.0036,ko,Scripted,10,1,https://www.netflix.com/title/81463556,Netflix,"Choi Soo-young, Kim Jeong-kwon",A Passionate Goodbye,"Kim Ok-vin, Teo Yoo, Kim Ji-hoon, Go Won-hee, Kim Sung-ryung","Song Yuqi (Theme Song Performance), Taeil (Theme Song Performance), Cho Mi-yeon (Theme Song Performance)",Character Trailer: Kang-ho,love to hate you
135753,Love Twist,Ended,2021-12-13,40,A drama depicting a sweet twist in love between the parents and children of three families around the love of two main characters.,4.1,8,"Family, Comedy, Drama","family relationships, melodrama",사랑의 꽈배기,/5bTF522eYn6g6r7aYqFpTZzmQq6.jpg,/l6zdjUDOaklBWfxqa7AtbLr2EnA.jpg,21.4781,ko,Scripted,103,1,https://program.kbs.co.kr/2tv/drama/lovetwist,KBS2,,Episode103,"Hahm Eun-jung, Kim Jin-yeop, Hwang Shin-hye, Yoon Da-hoon, Shim Hye-jin",,[1차 티저] 얽히고 설키고 §꽈배기§ 같은 사랑 이야기?! 12월 13일 저녁 7시 50분 첫 방송❤️ [사랑의 꽈배기] | KBS 방송,love twist
